index,dish_name,dish_description,difficulty,rating,reviews_for_rating,image_count,author,author_type,author_group,prep_time,bake_time,rest_time,total_steps,ingredient,ingredient_quantity,ingredient_unit,calories,protein,protein_u,fat,fat_u,carb,carb_u,servings,utensils
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,red chilli powder,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,black pepper,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,salt,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,vegetable oil,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,ingredients curry,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,oil,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,onion,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,ma paste,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,yellow lentils soaked,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,minced garlic,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,turmeric powder,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,red chilli powder,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,ciander powder,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,meat masala powder,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,minced ginger,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,salt and black pepper,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
309,Delicious Meatballs with yellow lentils gravy,A warm dinner you can savour every time on summer night or cold winter night With a side of rice or salad .as I enjoyed with bread in my own tradition as well as many other.,Easy,0.0,,0,fakhria,Community Member,,60,0,0,5.0,warm water,"['0.5', '2.0', '3.0', '2.0', '2.0', '0.5', '0.5', '0.5', '0.5', '150.0', '4.0', '150.0', '450.0', '100.0', '1.0', '0.5', '0.5', '0.5', '0.5', '0.5', '118.0', '0.0', '0.0']","['kg', 'tbsp', 'tbsp', 'tbsp', 'tsp', 'tsp', 'ml', 'tbsp', 'g', 'g', 'g', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'ml', '', '', '', '', '']",,,,,,,,4,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,risot rice,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,broth,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,onion,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,butter,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,olive oil,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,lemon juice,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,lemon zest,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,parmesan cheese,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,dry white wine,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,ground nutmeg,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
310,Bianca’s lemon risotto,You can change the lemon for any ingredient that you wish to prepare a different risotto. I personally love it with blue cheese and seedless grapes :),Medium,5.0,1.0,0,B. B.,Community Member,,10,20,5,5.0,salt,"['400', '600', '1', '2', '1', '2', '1', '30', '50', '1', '1']","['g', 'ml', 'tbsp', 'tbsp', 'tbsp', 'g', 'ml', 'tsp', 'tsp', '', '']",,,,,,,,6,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,medium zucchini,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,pota,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,grated cheese,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,garlic,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,egg,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,allpurpose flour,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,salt,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,pepper,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
311,Zucchini Fritters,,Easy,3.0,1.0,1,Nóra Ammer,Community Member,,30,15,0,4.0,curcuma,"['2.0', '1.0', '50.0', '2.0', '1.0', '4.0', '0.0', '0.0', '0.0']","['g', 'cloves', 'tbsp', '', '', '', '', '', '']",,,,,,,,2,
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,basmati rice,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,chicken drumsticks,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,ghee,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,cilantro,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,mint,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,jasmine water kewda water,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,rose water,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,black cardamom pod,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,cardamom pods,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,shahi jeera,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,bay leaves,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
312,Chicken Dum biryani using curry base,Biryani is a classic which is worth any amount of effort. Hope you enjoy it!,Hard,5.0,1.0,0,roshan379,Community Member,,90,38,105,6.0,chili powder,"['500.0', '700.0', '2.0', '10.0', '10.0', '1.0', '1.0', '1.0', '2.0', '1.0', '2.0', '2.0', '2.0', '1.0', '2.0', '1.0', '3.0', '1.0', '5.0', '25.0', '350.0', '100.0', '1.5', '0.0']","['g', 'g', 'tbsp', 'sprigs', 'sprigs', 'tsp', 'tsp', 'tbsp', 'tsp', 'tsp', 'tsp', 'tbsp', 'ml', 'g', 'g', 'tbsp', '', '', '', '', '', '', '', '']",,,,,,,,4,['Pressure cooker']
